CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID PRICE,ASK PRICE,ASK QTY,STRIKE PRICE,BID QTY,BID PRICE,ASK PRICE,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"9,280",200,"44,264",19.93,196.85,28.60,150,196.40,197.00,300,"13,400.00","2,100",35.15,35.30,375,-28.45,35.30,22.15,"3,69,487","7,031","27,491",
,"2,732",-955,"31,698",19.76,159.30,23.10,75,159.10,159.65,75,"13,450.00",225,48.00,48.15,225,-33.25,48.15,21.78,"1,56,098","4,934","10,078",
,"31,416","-1,007","3,59,697",19.74,126.50,18.60,75,126.10,126.45,225,"13,500.00",225,65.20,65.40,225,-37.50,65.30,21.45,"5,61,793","12,204","39,690",
,"23,754","8,944","3,05,229",19.54,97.20,12.65,450,97.00,97.25,150,"13,550.00",150,85.65,85.85,300,-43.45,85.95,21.20,"1,99,075","8,082","11,654",
,"48,003","15,738","5,66,522",19.21,72.20,7.45,225,72.15,72.30,225,"13,600.00","1,050",110.75,111.00,225,-47.25,110.90,20.96,"2,13,873","4,881","11,271",
,"17,805","8,378","1,77,062",18.99,51.85,3.75,300,51.75,51.90,525,"13,650.00",150,140.60,141.10,150,-50.95,140.85,20.80,"26,096","1,156","1,387",
,"38,927","11,291","3,47,178",18.83,35.85,0.05,75,35.85,35.90,525,"13,700.00",75,174.30,174.75,150,-55.10,174.80,20.69,"36,265","1,826","3,020",
,"15,082","4,762","1,28,053",18.63,23.65,-1.85,"1,725",23.70,23.85,600,"13,750.00",75,211.15,212.55,75,-53.90,213.80,20.09,"2,739",-340,489,
,"36,499","8,554","2,64,616",18.49,15.20,-3.15,"3,675",15.15,15.25,675,"13,800.00",75,252.85,254.55,150,-58.65,254.00,20.36,"5,099",66,592,
,"12,980","5,559","83,508",18.44,9.50,-3.40,"1,350",9.40,9.45,"3,825","13,850.00",375,297.55,299.35,75,-61.65,299.00,20.63,108,7,55,
,"28,270","8,737","1,52,235",18.45,5.85,-3.35,"6,975",5.80,5.85,"9,825","13,900.00",375,344.25,345.80,150,-55.40,347.00,21.89,473,-41,206,
,"7,606","1,303","46,124",18.66,4.00,-2.60,"2,400",3.95,4.00,150,"13,950.00",375,392.15,394.35,75,-59.80,388.80,25.90,18,7,11,
,"41,921",506,"1,59,603",19.31,3.15,-2.00,"15,900",3.10,3.15,"12,300","14,000.00",300,440.85,442.30,75,-56.45,441.00,22.65,454,42,213,
,"3,204",792,"18,266",19.95,2.60,-1.30,"6,075",2.60,2.65,525,"14,050.00",75,489.75,493.85,75,-21.30,489.45,-,12,1,1,
,"18,324","3,178","54,308",20.79,2.30,-0.80,"17,475",2.30,2.35,"18,825","14,100.00",225,539.05,543.30,"1,500",-32.50,540.00,-,14,2,6,
,"1,395",522,"4,061",22.02,2.10,-0.60,"1,725",2.10,2.20,"2,250","14,150.00",225,567.60,630.00,225,-,-,-,-,-,1,
,"14,488",690,"63,091",23.34,1.90,-0.40,"6,975",1.90,1.95,"9,150","14,200.00",75,639.75,643.00,75,-56.40,640.00,-,17,5,23,
,584,190,"1,084",24.60,1.80,-0.30,"5,250",1.65,1.80,75,"14,250.00",225,673.85,725.70,225,-839.05,698.10,-,1,-,-,
,"12,872",667,"14,722",25.80,1.70,-0.25,450,1.70,1.75,"7,350","14,300.00",75,724.20,758.20,300,-,-,-,-,-,-,
,327,-27,681,26.92,1.75,-0.10,975,1.50,1.80,"6,600","14,350.00","1,500",651.00,965.70,"6,375",-,-,-,-,-,-,
,"5,047",942,"10,707",28.25,1.40,-0.25,"4,575",1.40,1.45,900,"14,400.00",75,823.90,841.65,75,-620.70,865.40,-,2,1,1,
,59,43,637,29.40,1.45,-0.15,"3,375",1.35,1.45,75,"14,450.00","1,500",846.05,"1,065.30","1,500",-,-,-,-,-,-,
,"18,115",774,"28,903",30.66,1.30,-0.20,"36,975",1.25,1.30,"8,625","14,500.00",75,923.55,954.60,300,-,-,-,-,-,2,
,205,8,157,31.89,1.20,-0.05,"1,800",1.00,1.35,825,"14,550.00","1,500",943.35,"1,173.50","1,500",-,-,-,-,-,-,
,"1,995",162,"3,040",32.91,1.15,-0.15,900,1.10,1.20,225,"14,600.00",150,"1,012.85","1,066.55",75,-435.55,"1,049.70",-,1,-,-,
,127,-3,137,34.07,1.15,-0.05,75,1.15,1.35,"1,200","14,650.00","1,500","1,051.15","1,137.75","1,500",-,-,-,-,-,-,
,"1,171",-123,"2,732",35.41,1.10,-0.25,225,1.10,1.15,675,"14,700.00","1,500","1,112.90","1,168.80",150,-,-,-,-,-,-,
,85,5,595,37.90,1.05,-0.35,75,0.80,1.20,75,"14,750.00","1,500","1,134.30","1,363.40","1,500",-,-,-,-,-,-,
,871,-43,"1,561",38.06,1.15,-0.15,600,1.10,1.20,750,"14,800.00","1,500","1,212.55","1,268.70",150,-,-,-,-,-,-,
,177,-12,154,39.59,1.25,-0.05,150,1.10,1.25,300,"14,850.00",75,"1,257.55","1,326.30",75,-,-,-,-,-,-,
,840,113,"1,474",40.67,1.15,-,525,1.10,1.15,"1,050","14,900.00","1,500","1,312.55","1,368.65",150,-,-,-,-,-,-,
,16,5,"5,106",42.20,1.05,-0.50,75,0.95,1.15,900,"14,950.00",75,"1,350.55","1,426.15",75,-,-,-,-,-,-,
,"4,027",184,"13,286",42.75,0.95,-0.35,"8,475",0.90,0.95,"3,225","15,000.00","1,575","1,412.85","1,466.45",75,-,-,-,-,-,-,
,832,611,"2,760",43.45,0.85,-0.20,"9,600",0.70,0.85,"1,125","15,050.00","1,500","1,442.60","1,544.95","1,500",-,-,-,-,-,-,
